10	300
Taha_Yassin_Ramadan	1003	12
Taha_Yassin_Ramadan	1007	13
Tammy_Lynn_Michaels	1001	2
Theodore_Tweed_Roosevelt	1001	2
Theodore_Tweed_Roosevelt	1001	3
Theodore_Tweed_Roosevelt	1002	3
Tom_Crean	1001	2
Tom_Crean	1003	5
Tom_Crean	1004	5
Tony_Bennett	1001	3
Torri_Edwards	1001	2
Tung_Chee-hwa	1001	2
Tung_Chee-hwa	1001	8
Tung_Chee-hwa	1002	8
Vidar_Helgesen	1001	2
Warren_Buffett	1001	2
Warren_Buffett	1001	3
Wen_Jiabao	1001	12
Wen_Jiabao	1002	11
Wen_Jiabao	1004	7
Wen_Jiabao	1005	6
Wen_Jiabao	1007	9
Wen_Jiabao	1007	12
Wen_Jiabao	1008	12
Wen_Jiabao	1010	11
Wen_Jiabao	1011	12
Wesley_Clark	1001	2
Yuri_Malenchenko	1001	2
Abbas_Kiarostami	1001	Fujio_Mitarai	1
Abdullah	1001	Teresa_Heinz_Kerry	1
Abdullah	1003	Samuel_Waksal	1
Abdullah	1004	Julio_Cesar_Franco	1
Abid_Hamid_Mahmud_Al-Tikriti	1001	Anjum_Hussain	1
Abid_Hamid_Mahmud_Al-Tikriti	1002	Doris_Schroeder	1
Adam_Freier	1001	Hillary_Clinton	3
Adam_Freier	1001	Princess_Caroline	1
Adam_Freier	1001	Regina_Ip	1
Alan_Ball	1001	Kristin_Scott_Thomas	1
Alan_Ball	1002	Yuri_Malenchenko	1
Albert_Costa	1006	Gary_Barnett	1
Albert_Costa	1006	John_Marburger	1
Albert_Costa	1006	Wen_Jiabao	7
Alberta_Lee	1001	Babe_Ruth	1
Alex_Popov	1001	Kent_Rominger	2
Alex_Popov	1001	Matthew_During	1
Ali_Khamenei	1002	Roberto_Canessa	1
Amelia_Vega	1001	Gina_Lollobrigida	1
Amelia_Vega	1005	Jim_Harrick	1
Amy_Pascal	1001	Eduardo_Duhalde	7
Amy_Pascal	1001	Hank_Azaria	1
Amy_Pascal	1001	John_Marburger	1
Amy_Redford	1001	Roman_Coppola	1
Amy_Redford	1001	Victor_Kraatz	1
Anderson_Varejao	1001	Dennis_Oswald	1
Anderson_Varejao	1001	Garth_Drabinsky	1
Andrei_Nikolishin	1001	Angelica_Romero	1
Andrew_Bernard	1001	Don_Nickles	2
Andrew_Bernard	1001	Hassan_Wirajuda	1
Andrew_Bernard	1001	Mark_Broxmeyer	1
Andrew_Fastow	1001	Luca_Cordero_di_Montezemolo	1
Andrew_Fastow	1001	Meghann_Shaughnessy	1
Andrew_Fastow	1001	Tomas_Malik	1
Andrew_Luster	1001	Eric_Rosser	1
Andrew_Luster	1001	Jose_Manuel_Durao_Barroso	6
Andrew_Luster	1001	Lisa_Murkowski	1
Anita_DeFrantz	1001	Carla_Gay_Balingit	1
Anita_DeFrantz	1001	Penny_Lancaster	1
Anjum_Hussain	1001	David_Caraway	2
Anne_Cavers	1001	James_Barksdale	1
Anne_Cavers	1001	Stephen_Oake	1
Anthony_Hazen	1001	Debra_Yang	1
Antonio_Catania	1001	Barry_Bonds	1
Antonio_Catania	1001	Taylyn_Solomon	1
Aretha_Franklin	1001	Jean_Brumley	1
Aretha_Franklin	1001	Teruaki_Masumoto	1
Art_Lopez	1001	Diane_Lane	1
Arthur_Johnson	1001	Selma_Phoenix	1
Arye_Mekel	1002	Chung_Mong-joon	1
Arye_Mekel	1002	Georgina_Papin	1
Babe_Ruth	1001	Jim_Harrick	1
Babe_Ruth	1001	Pete_Aldridge	1
Barry_Bonds	1001	James_Barksdale	1
Barry_Bonds	1001	Mickey_Sherman	1
Barry_Switzer	1001	Jiang_Zemin	11
Barry_Switzer	1001	Kirk_Ferentz	2
Bernard_Giraudeau	1001	Keira_Knightley	1
Bernard_Landry	1003	Stacey_Jones	1
Bernard_Landry	1004	Sylvia_Plachy	1
Biljana_Plavsic	1001	Kieran_Prendergast	2
Bill_Cartwright	1001	Claude_Jorda	1
Bill_Lerach	1001	Martin_Verkerk	2
Bob_Hope	1001	Stanley_Ho	1
Bob_Hope	1005	Micah_Knorr	1
Bob_Hope	1005	Mitchell_Potter	1
Bob_Menendez	1001	David_Caraway	2
Bob_Menendez	1001	Lauren_Hutton	1
Bob_Riley	1001	Danny_Ainge	1
Bob_Riley	1001	Nastassia_Kinski	2
Bob_Riley	1001	Sheila_Wellstone	2
Brad_Wilk	1001	Phil_Cline	1
Brad_Wilk	1001	Scott_Dalton	1
Brian_Grazier	1001	Tomas_Malik	1
Brian_StPierre	1001	Steve_Mariucci	2
Cari_Davis	1001	Don_Henley	1
Cari_Davis	1001	Mark_Broxmeyer	1
Carin_Koch	1001	John_Banko	2
Carla_Gay_Balingit	1001	Frank_Lautenberg	2
Carla_Gay_Balingit	1001	Paula_Dobriansky	1
Carlos_Ruiz	1001	Peter_Schultz	1
Carlos_Ruiz	1003	Jennifer_Tilly	1
Carly_Fiorina	1002	Peter_Ueberroth	1
Catherine_Woodard	1001	Mike_Sweeney	1
Chan_Ho_Park	1001	Xiang_Xu	1
Chance_Mock	1001	Herb_Ritts	1
Chance_Mock	1001	Shafal_Mosed	1
Chance_Mock	1001	Simona_Hradil	1
Chance_Mock	1001	Troy_Jenkins	1
Charles_Taylor	1007	Tom_Curley	1
Chea_Sophara	1001	John_Wolf	1
Chris_Cirino	1001	Jen_Bice	1
Chris_Cirino	1001	Mary_Lou_Markakis	1
Chris_Cirino	1001	Peri_Gilpin	1
Christina_Sawaya	1001	Greg_Gilbert	1
Chung_Mong-joon	1001	David_Modell	1
Chung_Mong-joon	1001	Luca_Cordero_di_Montezemolo	1
Chung_Mong-joon	1001	Nick_Markakis	1
Chung_Mong-joon	1002	John_Rusnak	1
Claire_Leger	1001	David_Caraway	2
Claire_Leger	1001	Jerry_Sexton	1
Claire_Leger	1001	Nobuyuki_Idei	1
Clark_Randt	1001	Katie_Boone	1
Clark_Randt	1001	Marc-Andre_Fleury	1
Clemente_de_la_Vega	1001	Ron_Gonzales	1
Colin_Campbell	1001	Frank_Keating	1
Colin_Campbell	1001	Jean_Carnahan	2
Colin_Campbell	1001	Mitchell_Potter	1
Colleen_Atwood	1001	Penelope_Cruz	2
Craig_Morgan	1001	Matthew_McConaughey	1
Dan_Duquette	1001	Paddy_Torsney	1
Daniel_Ortega	1001	Norah_Jones	6
Daniel_Patrick_Moynihan	1001	Eglis_Yaima_Cruz	1
Daniel_Patrick_Moynihan	1001	Newton_Carlton_Slawson	1
Daniel_Rouse	1001	Doris_Schroeder	1
Daniel_Rouse	1001	Mike_Johanns	1
Daniell_Sunjata	1001	Marc-Andre_Fleury	2
Danny_Ainge	1001	Lee_Ann_Terlaji	1
David_Leahy	1001	Jerry_Sexton	1
David_Scott_Morris	1001	Valerie_Thwaites	1
David_Zeplowitz	1001	Jerry_Springer	1
Dawn_Staley	1001	Hasan_Wirayuda	1
Debra_Rose	1001	Jonathan_Edwards	2
Debra_Yang	1001	Hashim_Thaci	2
Debra_Yang	1001	Yekaterina_Guseva	1
Denis_Fassou-Nguesso	1001	William_Overlin	1
Derrick_Taylor	1001	Giuseppe_Morchio	1
Derrick_Taylor	1001	William_Overlin	1
Dick_Cheney	1005	James_Murdoch	1
Dick_Cheney	1008	Nobuyuki_Idei	1
Dick_Smothers	1001	Yoon_Won-Sik	1
Dita_Von_Tesse	1001	Mohammed_Al-Douri	12
Don_Henley	1001	Ernie_Eves	1
Don_Henley	1001	Gil_Cates	1
Don_Henley	1001	Stephen_Frears	1
Don_Henley	1001	Ziwang_Xu	1
Donald_Regan	1001	John_Gruden	1
Doris_Schroeder	1002	Joe_Mantegna	1
Eduardo_Duhalde	1001	Paula_Dobriansky	1
Eduardo_Duhalde	1002	Tab_Turner	1
Eduardo_Duhalde	1013	James_Murdoch	1
Edward_Egan	1001	Ernie_Fletcher	2
Edward_Johnson	1001	Jessica_Capshaw	1
El_Hadji_Diouf	1001	Hitomi_Soga	2
Emilio_Botin	1001	Luca_Cordero_di_Montezemolo	1
Emilio_Botin	1001	Robert_Hyatt	1
Enrique_Iglesias	1001	Gisele_Bundchen	2
Eric_Bana	1001	Mike_Sweeney	1
Eric_Bana	1001	Tab_Turner	1
Eric_Benet	1001	Mohammad_Mustapha_Miro	1
Eric_Rosser	1001	Marc-Andre_Fleury	2
Eric_Rosser	1001	Peter_Chan	1
Ernie_Eves	1002	Hana_Makhmalbaf	1
Fernando_Vargas	1001	Julio_Cesar_Franco	1
Fernando_Vargas	1003	Martin_Verkerk	3
Flavia_Pennetta	1001	Larry_Flynt	1
Flavia_Pennetta	1001	Micah_Knorr	1
Flavia_Pennetta	1001	Paul_Wellstone	1
Frank_Keating	1001	Paul_McCartney	7
Frank_Lautenberg	1002	Michael_Capellas	1
Frank_Lautenberg	1002	Steve_Allee	1
Fujio_Mitarai	1001	Harvey_Weinstein	1
Gabriella_Bo	1001	Jeremy_Shockey	2
Gavyn_Arthur	1001	Kevin_Hearn	1
Gavyn_Arthur	1001	Lynne_Slepian	1
Gavyn_Arthur	1001	Zahir_Shah	1
George_HW_Bush	1007	George_Maxwell_Richards	1
George_HW_Bush	1013	Penny_Lancaster	1
George_Maxwell_Richards	1001	Reggie_Miller	1
Georgina_Papin	1001	Mary_Lou_Retton	1
Georgina_Papin	1001	Svend_Robinson	1
Gerry_Kelly	1001	Keira_Knightley	1
Giannina_Facio	1001	Peri_Gilpin	1
Gideon_Black	1001	Kevin_Hearn	1
Gideon_Black	1001	Shafal_Mosed	1
Gisele_Bundchen	1002	Penny_Lancaster	1
Giuseppe_Morchio	1001	Penny_Lancaster	1
Greg_Frers	1001	Mohammed_Al-Douri	4
Greg_Gilbert	1001	Mehmet_Ali_Sahin	1
Gregorio_Honasan	1001	Jim_Schwarz	1
Gregorio_Honasan	1001	Jonathan_Fine	1
Gregorio_Honasan	1001	Matt_Doherty	1
Hama_Arba_Diallo	1001	Zhang_Yimou	1
Hana_Makhmalbaf	1001	Raquel_Welch	1
Hassan_Wirajuda	1001	Scott_Dalton	1
Hector_Babenco	1002	Talisa_Bratt	1
Herb_Ritts	1001	Mark_Broxmeyer	1
Hugh_Campbell	1001	Ken_Watanabe	1
Hugh_Campbell	1001	Masamori_Tokuyama	1
Hugh_Campbell	1001	Tom_Foy	1
Imran_Khan	1001	Matt_Morris	1
Imran_Khan	1001	Nancy_Humbert	1
Ivan_Lee	1001	Jennifer_Furminger	1
James_Hallock	1001	Robert_Beck	1
James_Murdoch	1001	Martina_McBride	3
Jamie_Kellner	1001	Tomas_Malik	1
Jamie_King	1001	Lauren_Hutton	2
Jane_Fonda	1002	Martha_Stewart	4
Janet_Leigh	1001	Marianne_Stanley	1
Jaromir_Jagr	1001	Troy_Jenkins	1
Jean_Brumley	1002	Jim_Harrick	1
Jen_Bice	1001	Judi_Dench	2
Jennifer_Furminger	1001	Matthew_During	1
Jennifer_Tilly	1001	Serge_Klarsfeld	1
Jennifer_Tilly	1001	Stella_Tennant	1
Jeremy_Shockey	1002	Robert_Beck	1
Jerry_Regier	1002	Paulina_Rodriguez_Davila	1
Jerry_Regier	1003	Lee_Hyung-taik	1
Jerry_Regier	1003	Pete_Rose	2
Jessica_Capshaw	1001	Penelope_Cruz	2
Jiang_Zemin	1004	Michelangelo_Antonioni	1
Jiang_Zemin	1013	Roman_Coppola	1
Jim_Sterk	1001	Jonathan_Edwards	3
Jim_Sterk	1001	Ken_Watanabe	2
Joey_Harrington	1001	Nick_Price	1
John_Lynch	1001	Michael_Sullivan	1
John_Robbins	1001	Tom_Foy	1
John_Thune	1001	Milan_Milutinovic	1
John_Velazquez	1001	Marco_Antonio_Barrera	3
John_Velazquez	1001	Tammy_Lynn_Michaels	1
John_Wolf	1002	Prince_Harry	1
Jonathan_Byrd	1001	Mike_Matheny	1
Jonathan_Byrd	1001	Sheikh_Ahmed_Yassin	1
Jonathan_Horton	1001	Lee_Ann_Terlaji	1
Jorge_Alberto_Galindo	1001	Roger_King	1
Joseph_Biden	1005	Mahdi_Al_Bassam	1
Joseph_Biden	1005	Tung_Chee-hwa	4
Judy_Genshaft	1001	Shane_Warne	1
Jules_Asner	1001	Robert_Beck	1
Julien_Varlet	1001	Scott_Dalton	1
Kate_Burton	1001	Martha_Stewart	2
Kate_Richardson	1001	Roman_Coppola	1
Katie_Boone	1001	Uthai_Pimchaichon	1
Katie_Smith	1001	Leland_Chapman	1
Katrin_Susi	1001	Luca_Cordero_di_Montezemolo	1
Kay_Bailey_Hutchison	1001	Theodore_Tweed_Roosevelt	3
Kieran_Prendergast	1001	Lachlan_Murdoch	1
King_Abdullah_II	1004	Robert_Hyatt	1
Kirk_Ferentz	1002	Milan_Milutinovic	1
Lachlan_Murdoch	1001	Mickey_Sherman	1
Larry_Flynt	1001	Phil_Cline	1
Larry_Greene	1001	Mike_Brey	2
Laurence_Tribe	1001	Uthai_Pimchaichon	1
Lee_Ann_Terlaji	1001	Roman_Coppola	1
Lee_Yuan-tseh	1001	Shafal_Mosed	1
Lee_Yuan-tseh	1001	Yuri_Malenchenko	2
Leland_Chapman	1001	Theodore_Tweed_Roosevelt	1
Leslie_Moonves	1002	Robert_Hyatt	1
Lisa_Murkowski	1001	Serge_Klarsfeld	1
Magui_Serna	1001	Maura_Tierney	1
Mahdi_Al_Bassam	1001	Marc-Andre_Fleury	2
Mahdi_Al_Bassam	1001	Mother_Teresa	1
Malak_Habbak	1001	Prince_Harry	3
Manuel_Pellegrini	1001	Rolf_Eckrodt	1
Manuela_Montebrun	1001	Martina_McBride	2
Manuela_Montebrun	1001	Steven_Seagal	2
Marion_Fahnestock	1001	Wen_Jiabao	3
Mark_Hamister	1001	Xiang_Xu	1
Martha_Martinez_Flores	1001	Mike_Brey	2
Martha_Stewart	1005	Victor_Kraatz	1
Martin_Lawrence	1001	Mickey_Sherman	1
Martin_Lawrence	1001	Penny_Lancaster	1
Martin_McCauley	1002	Steven_Seagal	1
Martin_Verkerk	1001	Steven_Seagal	1
Martina_McBride	1003	Peter_Schultz	1
Masamori_Tokuyama	1001	Regina_Ip	1
Masamori_Tokuyama	1001	Serge_Melac	1
Matt_Doherty	1002	Saoud_Al_Faisal	1
Meghann_Shaughnessy	1001	William_Perry	1
Mehmet_Ali_Sahin	1001	Peri_Gilpin	1
Mehmet_Ali_Sahin	1001	Raquel_Welch	2
Michael_Capellas	1001	Victor_Garber	1
Mickey_Sherman	1001	Roman_Coppola	1
Mike_Brey	1002	Nick_Markakis	1
Mike_Johanns	1001	Pascal_Lamy	1
Mike_Matheny	1001	Norm_Coleman	5
Mohammad_Mustapha_Miro	1001	Steve_Mariucci	2
Mother_Teresa	1001	Yekaterina_Guseva	1
Nancy_Humbert	1001	Park_Na-kyong	1
Nanni_Moretti	1001	Shigeru_Ishiba	1
Natalia_Dmitrieva	1001	Willie_Nelson	1
Natalie_Juniardi	1001	Uthai_Pimchaichon	1
Nick_Price	1001	Tab_Turner	1
Norm_Coleman	1004	Peri_Gilpin	1
Norm_Coleman	1007	Scott_McClellan	5
Paddy_Torsney	1001	Tung_Chee-hwa	9
Park_Na-kyong	1001	Vecdi_Gonul	1
Patrick_Rafter	1001	Peter_Care	1
Pierre_Van_Hooijdonk	1001	Scott_McClellan	1
Regina_Ip	1001	Rohman_al-Ghozi	1
Renee_Zellweger	1009	Yuri_Malenchenko	2
Rolf_Eckrodt	1002	Teresa_Heinz_Kerry	1
Rubens_Barrichello	1010	Stella_Tennant	1
Saoud_Al_Faisal	1001	Vecdi_Gonul	1
Scott_Dalton	1001	Zach_Safrin	1
Scott_McClellan	1002	Tom_Schnackenberg	1
Todd_MacCulloch	1001	Willie_Nelson	1
Tom_Curley	1001	Wanda_de_la_Jesus	1
Troy_Jenkins	1001	Walid_Al-Awadi	1
William_Overlin	1001	Yekaterina_Guseva	1
Abdoulaye_Wade	1001	2
Abdoulaye_Wade	1001	3
Abdoulaye_Wade	1002	3
Adam_Sandler	1001	2
Adam_Sandler	1001	4
Adam_Sandler	1002	3
Aicha_El_Ouafi	1001	3
Aicha_El_Ouafi	1002	3
Akbar_Hashemi_Rafsanjani	1001	3
Akbar_Hashemi_Rafsanjani	1002	3
Al_Pacino	1001	2
Al_Pacino	1001	3
Alex_Barros	1001	2
Allyson_Felix	1001	3
Allyson_Felix	1001	4
Allyson_Felix	1001	5
Allyson_Felix	1004	5
Anastasia_Myskina	1001	2
Andy_Roddick	1008	12
Andy_Roddick	1010	15
Andy_Roddick	1013	15
Anna_Nicole_Smith	1001	2
Antonio_Palocci	1001	8
Antonio_Palocci	1003	6
Antonio_Palocci	1004	5
Antonio_Palocci	1005	7
Antonio_Palocci	1006	8
Arnoldo_Aleman	1001	3
Arnoldo_Aleman	1003	5
Ashton_Kutcher	1001	3
Ashton_Kutcher	1002	3
Augusto_Roa_Bastos	1001	2
Aung_San_Suu_Kyi	1001	2
Barry_Zito	1001	2
Bill_Graham	1001	9
Bill_Graham	1003	4
Bill_Graham	1004	6
Bill_Graham	1005	6
Bob_Dole	1001	3
Bruce_Weber	1001	2
Carlos_Mesa	1001	2
Carolyn_Dawn_Johnson	1001	2
Carolyn_Dawn_Johnson	1002	3
Celine_Dion	1003	8
Chakib_Khelil	1001	2
Chen_Shui-bian	1002	4
Chen_Shui-bian	1003	5
Christopher_Walken	1001	3
Christopher_Walken	1001	4
Claudia_Pechstein	1001	2
Claudia_Pechstein	1001	4
Claudia_Pechstein	1003	4
Claudia_Pechstein	1003	5
Claudia_Pechstein	1004	5
Clay_Aiken	1002	4
Clay_Aiken	1003	4
Clay_Aiken	1003	5
Colin_Powell	1040	71
Colin_Powell	1049	234
Colin_Powell	1133	170
Colin_Powell	1182	198
Cristina_Fernandez	1001	2
Daisy_Fuentes	1002	3
Damon_van_Dam	1001	2
Dan_Wheldon	1001	2
David_Coulthard	1001	2
David_Kelley	1001	2
Debra_Brown	1001	2
Dennis_Erickson	1001	2
Derek_Lowe	1001	2
Eddie_Sutton	1001	2
Edie_Falco	1001	2
Elijah_Wood	1002	3
Elizabeth_Hurley	1001	4
Elizabeth_Hurley	1002	5
Emily_Robison	1001	2
Ethan_Hawke	1001	4
Eunice_Barber	1001	2
Felix_Mantilla	1001	2
Fidel_Castro	1001	18
Fidel_Castro	1003	7
Fidel_Castro	1005	8
Fidel_Castro	1008	12
Fidel_Castro	1011	13
Francisco_Flores	1001	2
Francisco_Flores	1001	3
Frank_Dunham_Jr	1001	2
Franko_Simatovic	1001	2
Fred_Eckhard	1001	2
Fred_Eckhard	1001	3
Fred_Eckhard	1002	3
GL_Peiris	1001	2
GL_Peiris	1001	3
GL_Peiris	1002	3
GL_Peiris	1002	4
Garry_Kasparov	1001	2
Hassan_Nasrallah	1001	2
Heidi_Klum	1001	3
Heidi_Klum	1001	4
Heidi_Klum	1002	4
Heidi_Klum	1003	4
Heinz_Feldmann	1001	2
Heinz_Feldmann	1002	3
Iban_Mayo	1001	2
Imad_Moustapha	1001	2
Inam-ul-Haq	1001	2
James_Gandolfini	1001	3
James_Gandolfini	1002	3
Janet_Thorpe	1001	2
Jean-Pierre_Raffarin	1001	2
Jean-Pierre_Raffarin	1001	6
Jean-Pierre_Raffarin	1003	4
Jean-Pierre_Raffarin	1003	5
Jean-Pierre_Raffarin	1004	7
Jean-Pierre_Raffarin	1005	7
Jean-Pierre_Raffarin	1006	7
Jeffrey_Scott_Postell	1001	2
Jennifer_Capriati	1002	14
Jennifer_Capriati	1007	32
Jennifer_Capriati	1033	42
Job_Cohen	1001	2
John_McCormack	1001	2
John_Paul_II	1001	4
John_Paul_II	1002	5
John_Paul_II	1002	8
John_Paul_II	1004	9
John_Paul_II	1010	11
John_Ruiz	1001	2
John_Stallworth	1001	2
John_Stockton	1002	4
John_Travolta	1002	6
John_Travolta	1003	5
John_Travolta	1005	7
Jonathan_Mostow	1001	2
Jorge_Arce	1001	2
Joschka_Fischer	1001	10
Joschka_Fischer	1006	11
Joschka_Fischer	1007	11
Joschka_Fischer	1011	17
Joschka_Fischer	1015	16
Jose_Canseco	1001	3
Juan_Manuel_Marquez	1001	2
Juan_Manuel_Marquez	1001	3
Juan_Manuel_Marquez	1002	3
Juan_Valencia_Osorio	1001	2
Julie_Gerberding	1009	13
Julie_Gerberding	1012	15
Kate_Hudson	1001	4
Kate_Hudson	1001	8
Kate_Hudson	1002	3
Kate_Hudson	1004	9
Kate_Hudson	1006	7
Kemal_Dervis	1001	3
Kemal_Dervis	1002	3
Kenneth_Evans	1001	2
Kifah_Ajouri	1001	2
Larry_Lucchino	1001	2
Latrell_Sprewell	1001	2
Lech_Walesa	1001	2
Lee_Tae-sik	1001	2
Lisa_Marie_Presley	1001	3
Liza_Minnelli	1002	3
Liza_Minnelli	1003	4
Liza_Minnelli	1003	6
Liza_Minnelli	1004	5
Liza_Minnelli	1005	6
Liza_Minnelli	1006	7
Madonna	1001	4
Madonna	1002	3
Madonna	1004	5
Mariah_Carey	1003	6
Mary_Tyler_Moore	1001	2
Mathias_Reichhold	1001	2
Matt_Damon	1001	2
Matt_Damon	1001	3
Matt_Damon	1002	4
Matt_Damon	1003	4
Maureen_Fanning	1001	2
Melanie_Griffith	1001	2
Melanie_Griffith	1001	3
Melanie_Griffith	1002	3
Michael_Ballack	1001	2
Michael_Winterbottom	1001	3
Michael_Winterbottom	1002	3
Michelle_Collins	1001	2
Milo_Maestrecampo	1001	2
Mohamed_Benaissa	1001	2
Mohamed_ElBaradei	1002	4
Mohamed_ElBaradei	1003	8
Morgan_Freeman	1001	2
Muhammad_Ali	1001	3
Muhammad_Ali	1001	7
Muhammad_Ali	1002	5
Muhammad_Ali	1006	10
Muhammad_Ali	1007	9
Mukesh_Ambani	1001	2
Mukesh_Ambani	1001	3
Paris_Hilton	1001	2
Pat_Cox	1001	2
Paul_Burrell	1003	7
Paul_Burrell	1005	11
Paul_Burrell	1008	10
Paul_Wolfowitz	1008	10
Paula_Radcliffe	1001	2
Paula_Radcliffe	1001	3
Paula_Radcliffe	1002	3
Paula_Radcliffe	1002	4
Paula_Radcliffe	1003	4
Paula_Radcliffe	1003	5
Paula_Radcliffe	1004	5
Paulo_Cesar_Pinheiro	1001	2
Pedro_Solbes	1001	3
Pedro_Solbes	1001	4
Pedro_Solbes	1002	3
Pedro_Solbes	1003	4
Pete_Carroll	1001	2
Pete_Carroll	1001	3
Pete_Carroll	1002	3
Pete_Sampras	1002	12
Pete_Sampras	1002	13
Pete_Sampras	1003	15
Pete_Sampras	1004	20
Pete_Sampras	1006	7
Pete_Sampras	1006	8
Pete_Sampras	1010	13
Pete_Sampras	1012	15
Peter_Struck	1001	5
Peter_Struck	1002	5
Phil_Vassar	1001	2
Pierre_Boulanger	1001	2
Prince_Willem-Alexander	1001	2
Prince_Willem-Alexander	1001	3
Prince_Willem-Alexander	1002	3
Queen_Elizabeth_II	1003	7
Queen_Elizabeth_II	1009	12
Queen_Elizabeth_II	1010	11
Queen_Elizabeth_II	1010	12
Ray_Nagin	1001	2
Ricardo_Maduro	1001	2
Richard_Branson	1001	2
Richard_Virenque	1001	4
Richard_Virenque	1001	6
Richard_Virenque	1001	7
Richard_Virenque	1002	7
Richard_Virenque	1002	8
Rick_Carlisle	1002	4
Rick_Wagoner	1001	2
Robbie_Williams	1001	2
Robbie_Williams	1001	3
Roberto_Carlos	1002	3
Roberto_Carlos	1002	4
Roseanne_Barr	1001	2
Roseanne_Barr	1002	3
Ruben_Studdard	1001	2
Sammy_Sosa	1001	2
Sarah_Jessica_Parker	1001	3
Sarah_Jessica_Parker	1002	4
Sarah_Jessica_Parker	1003	4
Sharon_Davis	1001	2
Shaul_Mofaz	1001	2
Shaul_Mofaz	1002	3
Stan_Heath	1001	2
Svetlana_Koroleva	1001	2
Terrell_Suggs	1001	2
Tim_Henman	1002	12
Tim_Henman	1008	19
Tom_Daschle	1007	8
Tom_Daschle	1015	21
Tom_Daschle	1015	22
Tony_Curtis	1001	2
Valentino_Rossi	1001	2
Valentino_Rossi	1002	4
Valentino_Rossi	1003	6
Valentino_Rossi	1004	5
Valentino_Rossi	1005	6
Vanessa_Redgrave	1001	3
Vanessa_Redgrave	1001	4
Vanessa_Redgrave	1002	5
Vanessa_Redgrave	1003	4
Victoria_Clarke	1001	5
Vladimiro_Montesinos	1001	2
Vladimiro_Montesinos	1001	3
Vladimiro_Montesinos	1002	3
Wayne_Ferreira	1001	2
Wayne_Ferreira	1001	3
Wayne_Ferreira	1001	5
Wayne_Ferreira	1002	5
Wayne_Ferreira	1003	4
Will_Smith	1001	2
Yasser_Arafat	1001	6
Yasser_Arafat	1001	8
Yasser_Arafat	1002	3
Yasser_Arafat	1002	5
Yasser_Arafat	1003	4
Yasser_Arafat	1003	8
Yasser_Arafat	1004	5
Yasser_Arafat	1005	8
Yuri_Fedotov	1001	2
Zoran_Djindjic	1001	3
Zoran_Djindjic	1001	4
Aaron_Patterson	1001	Frank_Bell	1
Abdoulaye_Wade	1004	Bruce_Weber	2
Abner_Martinez	1001	Carlos_Alberto	1
Adam_Sandler	1002	Matthew_Ouimet	1
Adam_Sandler	1003	Saeed_Anwar	1
Adolfo_Aguilar_Zinser	1003	Jaime_Pressly	1
Agnelo_Queiroz	1001	Aung_San_Suu_Kyi	2
Agnelo_Queiroz	1001	Dave_Barr	1
Aicha_El_Ouafi	1003	Michael_Lechner	1
Akbar_Hashemi_Rafsanjani	1001	Larry_Harris	1
Al_Pacino	1002	Charles_Cope	1
Alex_Barros	1001	Brandon_Jones	1
Alex_Barros	1002	Will_Smith	2
Alex_Ferguson	1001	Rainer_Gut	1
Alex_Wallau	1001	Shireen_Amir_Begum	1
Alexandra_Jackson	1001	Larry_Harris	1
Alfonso_Portillo	1001	Benito_Santiago	1
Alfonso_Portillo	1001	Faye_Alibocus	1
Alfonso_Portillo	1001	Fidel_Castro	17
Ali_Abdullah_Saleh	1001	Khalid_Qazi	1
Allan_Houston	1001	Andy_Garcia	1
Allan_Houston	1001	Heidi_Klum	1
Allan_Houston	1001	Thomas_Mesereau_Jr	1
Ally_Sheedy	1001	Hugh_Carey	1
Ally_Sheedy	1001	Myung_Yang	1
Amanda_Marsh	1001	Tony_Curtis	2
Anastasia_Myskina	1001	Raul_Gonzalez	1
Anastasia_Myskina	1003	Len_Jenoff	2
Andrzej_Tyszkiewicz	1001	Wes_Craven	1
Andy_Griggs	1001	Lech_Walesa	2
Andy_Rooney	1001	Jessica_Simpson	1
Anna_Nicole_Smith	1002	Marcus_Garrettson	1
Antonio_Palocci	1003	Liza_Minnelli	1
Antonio_Palocci	1005	JC_Chasez	1
Antonio_Palocci	1005	Jose_Woldenberg	1
Antonio_Palocci	1006	John_Geoghan	1
Antonio_Palocci	1008	Hans_Corell	1
Arif_Mardin	1001	Eduardo_Fischer	1
Arnaud_Lagardere	1001	Melanie_Griffith	3
Ashton_Kutcher	1002	Daniel_Barenboim	1
Asif_Hanif	1001	Robbie_Williams	1
Asmaa_Assad	1001	Barry_Hinson	1
Aung_San_Suu_Kyi	1001	Charla_Moye	1
Azmi_Bishara	1001	Sammy_Sosa	2
Barry_Hinson	1001	Nino_DAngelo	1
Barry_Zito	1002	Chris_Gratton	1
Bill_Graham	1008	Michelle_Hofland	1
Bill_Graham	1009	Jacqueline_Marris	1
Bill_Readdy	1001	Brendan_Gaughan	1
Bill_Readdy	1001	Jaymon_Crabb	1
Bill_Readdy	1001	Yasser_Arafat	3
Billy_Rork	1001	Eva_Mendes	1
Billy_Rork	1001	German_Khan	1
Billy_Rork	1001	Peter_Struck	2
Bison_Dele	1001	Brian_McIntyre	1
Bob_Dole	1002	Dai_Chul_Chyung	1
Bob_Dole	1002	John_Henry	1
Bob_Dole	1003	Chris_Gratton	1
Bob_Dole	1003	Hugh_Carey	1
Bob_Geldof	1001	Zoran_Djindjic	2
