10	300
Taha_Yassin_Ramadan	3	1012
Taha_Yassin_Ramadan	7	1013
Tammy_Lynn_Michaels	1	1002
Theodore_Tweed_Roosevelt	1	1002
Theodore_Tweed_Roosevelt	1	1003
Theodore_Tweed_Roosevelt	2	1003
Tom_Crean	1	1002
Tom_Crean	3	1005
Tom_Crean	4	1005
Tony_Bennett	1	1003
Torri_Edwards	1	1002
Tung_Chee-hwa	1	1002
Tung_Chee-hwa	1	1008
Tung_Chee-hwa	2	1008
Vidar_Helgesen	1	1002
Warren_Buffett	1	1002
Warren_Buffett	1	1003
Wen_Jiabao	1	1012
Wen_Jiabao	2	1011
Wen_Jiabao	4	1007
Wen_Jiabao	5	1006
Wen_Jiabao	7	1009
Wen_Jiabao	7	1012
Wen_Jiabao	8	1012
Wen_Jiabao	10	1011
Wen_Jiabao	11	1012
Wesley_Clark	1	1002
Yuri_Malenchenko	1	1002
Abbas_Kiarostami	1	Fujio_Mitarai	1001
Abdullah	1	Teresa_Heinz_Kerry	1001
Abdullah	3	Samuel_Waksal	1001
Abdullah	4	Julio_Cesar_Franco	1001
Abid_Hamid_Mahmud_Al-Tikriti	1	Anjum_Hussain	1001
Abid_Hamid_Mahmud_Al-Tikriti	2	Doris_Schroeder	1001
Adam_Freier	1	Hillary_Clinton	1003
Adam_Freier	1	Princess_Caroline	1001
Adam_Freier	1	Regina_Ip	1001
Alan_Ball	1	Kristin_Scott_Thomas	1001
Alan_Ball	2	Yuri_Malenchenko	1001
Albert_Costa	6	Gary_Barnett	1001
Albert_Costa	6	John_Marburger	1001
Albert_Costa	6	Wen_Jiabao	1007
Alberta_Lee	1	Babe_Ruth	1001
Alex_Popov	1	Kent_Rominger	1002
Alex_Popov	1	Matthew_During	1001
Ali_Khamenei	2	Roberto_Canessa	1001
Amelia_Vega	1	Gina_Lollobrigida	1001
Amelia_Vega	5	Jim_Harrick	1001
Amy_Pascal	1	Eduardo_Duhalde	1007
Amy_Pascal	1	Hank_Azaria	1001
Amy_Pascal	1	John_Marburger	1001
Amy_Redford	1	Roman_Coppola	1001
Amy_Redford	1	Victor_Kraatz	1001
Anderson_Varejao	1	Dennis_Oswald	1001
Anderson_Varejao	1	Garth_Drabinsky	1001
Andrei_Nikolishin	1	Angelica_Romero	1001
Andrew_Bernard	1	Don_Nickles	1002
Andrew_Bernard	1	Hassan_Wirajuda	1001
Andrew_Bernard	1	Mark_Broxmeyer	1001
Andrew_Fastow	1	Luca_Cordero_di_Montezemolo	1001
Andrew_Fastow	1	Meghann_Shaughnessy	1001
Andrew_Fastow	1	Tomas_Malik	1001
Andrew_Luster	1	Eric_Rosser	1001
Andrew_Luster	1	Jose_Manuel_Durao_Barroso	1006
Andrew_Luster	1	Lisa_Murkowski	1001
Anita_DeFrantz	1	Carla_Gay_Balingit	1001
Anita_DeFrantz	1	Penny_Lancaster	1001
Anjum_Hussain	1	David_Caraway	1002
Anne_Cavers	1	James_Barksdale	1001
Anne_Cavers	1	Stephen_Oake	1001
Anthony_Hazen	1	Debra_Yang	1001
Antonio_Catania	1	Barry_Bonds	1001
Antonio_Catania	1	Taylyn_Solomon	1001
Aretha_Franklin	1	Jean_Brumley	1001
Aretha_Franklin	1	Teruaki_Masumoto	1001
Art_Lopez	1	Diane_Lane	1001
Arthur_Johnson	1	Selma_Phoenix	1001
Arye_Mekel	2	Chung_Mong-joon	1001
Arye_Mekel	2	Georgina_Papin	1001
Babe_Ruth	1	Jim_Harrick	1001
Babe_Ruth	1	Pete_Aldridge	1001
Barry_Bonds	1	James_Barksdale	1001
Barry_Bonds	1	Mickey_Sherman	1001
Barry_Switzer	1	Jiang_Zemin	1011
Barry_Switzer	1	Kirk_Ferentz	1002
Bernard_Giraudeau	1	Keira_Knightley	1001
Bernard_Landry	3	Stacey_Jones	1001
Bernard_Landry	4	Sylvia_Plachy	1001
Biljana_Plavsic	1	Kieran_Prendergast	1002
Bill_Cartwright	1	Claude_Jorda	1001
Bill_Lerach	1	Martin_Verkerk	1002
Bob_Hope	1	Stanley_Ho	1001
Bob_Hope	5	Micah_Knorr	1001
Bob_Hope	5	Mitchell_Potter	1001
Bob_Menendez	1	David_Caraway	1002
Bob_Menendez	1	Lauren_Hutton	1001
Bob_Riley	1	Danny_Ainge	1001
Bob_Riley	1	Nastassia_Kinski	1002
Bob_Riley	1	Sheila_Wellstone	1002
Brad_Wilk	1	Phil_Cline	1001
Brad_Wilk	1	Scott_Dalton	1001
Brian_Grazier	1	Tomas_Malik	1001
Brian_StPierre	1	Steve_Mariucci	1002
Cari_Davis	1	Don_Henley	1001
Cari_Davis	1	Mark_Broxmeyer	1001
Carin_Koch	1	John_Banko	1002
Carla_Gay_Balingit	1	Frank_Lautenberg	1002
Carla_Gay_Balingit	1	Paula_Dobriansky	1001
Carlos_Ruiz	1	Peter_Schultz	1001
Carlos_Ruiz	3	Jennifer_Tilly	1001
Carly_Fiorina	2	Peter_Ueberroth	1001
Catherine_Woodard	1	Mike_Sweeney	1001
Chan_Ho_Park	1	Xiang_Xu	1001
Chance_Mock	1	Herb_Ritts	1001
Chance_Mock	1	Shafal_Mosed	1001
Chance_Mock	1	Simona_Hradil	1001
Chance_Mock	1	Troy_Jenkins	1001
Charles_Taylor	7	Tom_Curley	1001
Chea_Sophara	1	John_Wolf	1001
Chris_Cirino	1	Jen_Bice	1001
Chris_Cirino	1	Mary_Lou_Markakis	1001
Chris_Cirino	1	Peri_Gilpin	1001
Christina_Sawaya	1	Greg_Gilbert	1001
Chung_Mong-joon	1	David_Modell	1001
Chung_Mong-joon	1	Luca_Cordero_di_Montezemolo	1001
Chung_Mong-joon	1	Nick_Markakis	1001
Chung_Mong-joon	2	John_Rusnak	1001
Claire_Leger	1	David_Caraway	1002
Claire_Leger	1	Jerry_Sexton	1001
Claire_Leger	1	Nobuyuki_Idei	1001
Clark_Randt	1	Katie_Boone	1001
Clark_Randt	1	Marc-Andre_Fleury	1001
Clemente_de_la_Vega	1	Ron_Gonzales	1001
Colin_Campbell	1	Frank_Keating	1001
Colin_Campbell	1	Jean_Carnahan	1002
Colin_Campbell	1	Mitchell_Potter	1001
Colleen_Atwood	1	Penelope_Cruz	1002
Craig_Morgan	1	Matthew_McConaughey	1001
Dan_Duquette	1	Paddy_Torsney	1001
Daniel_Ortega	1	Norah_Jones	1006
Daniel_Patrick_Moynihan	1	Eglis_Yaima_Cruz	1001
Daniel_Patrick_Moynihan	1	Newton_Carlton_Slawson	1001
Daniel_Rouse	1	Doris_Schroeder	1001
Daniel_Rouse	1	Mike_Johanns	1001
Daniell_Sunjata	1	Marc-Andre_Fleury	1002
Danny_Ainge	1	Lee_Ann_Terlaji	1001
David_Leahy	1	Jerry_Sexton	1001
David_Scott_Morris	1	Valerie_Thwaites	1001
David_Zeplowitz	1	Jerry_Springer	1001
Dawn_Staley	1	Hasan_Wirayuda	1001
Debra_Rose	1	Jonathan_Edwards	1002
Debra_Yang	1	Hashim_Thaci	1002
Debra_Yang	1	Yekaterina_Guseva	1001
Denis_Fassou-Nguesso	1	William_Overlin	1001
Derrick_Taylor	1	Giuseppe_Morchio	1001
Derrick_Taylor	1	William_Overlin	1001
Dick_Cheney	5	James_Murdoch	1001
Dick_Cheney	8	Nobuyuki_Idei	1001
Dick_Smothers	1	Yoon_Won-Sik	1001
Dita_Von_Tesse	1	Mohammed_Al-Douri	1012
Don_Henley	1	Ernie_Eves	1001
Don_Henley	1	Gil_Cates	1001
Don_Henley	1	Stephen_Frears	1001
Don_Henley	1	Ziwang_Xu	1001
Donald_Regan	1	John_Gruden	1001
Doris_Schroeder	2	Joe_Mantegna	1001
Eduardo_Duhalde	1	Paula_Dobriansky	1001
Eduardo_Duhalde	2	Tab_Turner	1001
Eduardo_Duhalde	13	James_Murdoch	1001
Edward_Egan	1	Ernie_Fletcher	1002
Edward_Johnson	1	Jessica_Capshaw	1001
El_Hadji_Diouf	1	Hitomi_Soga	1002
Emilio_Botin	1	Luca_Cordero_di_Montezemolo	1001
Emilio_Botin	1	Robert_Hyatt	1001
Enrique_Iglesias	1	Gisele_Bundchen	1002
Eric_Bana	1	Mike_Sweeney	1001
Eric_Bana	1	Tab_Turner	1001
Eric_Benet	1	Mohammad_Mustapha_Miro	1001
Eric_Rosser	1	Marc-Andre_Fleury	1002
Eric_Rosser	1	Peter_Chan	1001
Ernie_Eves	2	Hana_Makhmalbaf	1001
Fernando_Vargas	1	Julio_Cesar_Franco	1001
Fernando_Vargas	3	Martin_Verkerk	1003
Flavia_Pennetta	1	Larry_Flynt	1001
Flavia_Pennetta	1	Micah_Knorr	1001
Flavia_Pennetta	1	Paul_Wellstone	1001
Frank_Keating	1	Paul_McCartney	1007
Frank_Lautenberg	2	Michael_Capellas	1001
Frank_Lautenberg	2	Steve_Allee	1001
Fujio_Mitarai	1	Harvey_Weinstein	1001
Gabriella_Bo	1	Jeremy_Shockey	1002
Gavyn_Arthur	1	Kevin_Hearn	1001
Gavyn_Arthur	1	Lynne_Slepian	1001
Gavyn_Arthur	1	Zahir_Shah	1001
George_HW_Bush	7	George_Maxwell_Richards	1001
George_HW_Bush	13	Penny_Lancaster	1001
George_Maxwell_Richards	1	Reggie_Miller	1001
Georgina_Papin	1	Mary_Lou_Retton	1001
Georgina_Papin	1	Svend_Robinson	1001
Gerry_Kelly	1	Keira_Knightley	1001
Giannina_Facio	1	Peri_Gilpin	1001
Gideon_Black	1	Kevin_Hearn	1001
Gideon_Black	1	Shafal_Mosed	1001
Gisele_Bundchen	2	Penny_Lancaster	1001
Giuseppe_Morchio	1	Penny_Lancaster	1001
Greg_Frers	1	Mohammed_Al-Douri	1004
Greg_Gilbert	1	Mehmet_Ali_Sahin	1001
Gregorio_Honasan	1	Jim_Schwarz	1001
Gregorio_Honasan	1	Jonathan_Fine	1001
Gregorio_Honasan	1	Matt_Doherty	1001
Hama_Arba_Diallo	1	Zhang_Yimou	1001
Hana_Makhmalbaf	1	Raquel_Welch	1001
Hassan_Wirajuda	1	Scott_Dalton	1001
Hector_Babenco	2	Talisa_Bratt	1001
Herb_Ritts	1	Mark_Broxmeyer	1001
Hugh_Campbell	1	Ken_Watanabe	1001
Hugh_Campbell	1	Masamori_Tokuyama	1001
Hugh_Campbell	1	Tom_Foy	1001
Imran_Khan	1	Matt_Morris	1001
Imran_Khan	1	Nancy_Humbert	1001
Ivan_Lee	1	Jennifer_Furminger	1001
James_Hallock	1	Robert_Beck	1001
James_Murdoch	1	Martina_McBride	1003
Jamie_Kellner	1	Tomas_Malik	1001
Jamie_King	1	Lauren_Hutton	1002
Jane_Fonda	2	Martha_Stewart	1004
Janet_Leigh	1	Marianne_Stanley	1001
Jaromir_Jagr	1	Troy_Jenkins	1001
Jean_Brumley	2	Jim_Harrick	1001
Jen_Bice	1	Judi_Dench	1002
Jennifer_Furminger	1	Matthew_During	1001
Jennifer_Tilly	1	Serge_Klarsfeld	1001
Jennifer_Tilly	1	Stella_Tennant	1001
Jeremy_Shockey	2	Robert_Beck	1001
Jerry_Regier	2	Paulina_Rodriguez_Davila	1001
Jerry_Regier	3	Lee_Hyung-taik	1001
Jerry_Regier	3	Pete_Rose	1002
Jessica_Capshaw	1	Penelope_Cruz	1002
Jiang_Zemin	4	Michelangelo_Antonioni	1001
Jiang_Zemin	13	Roman_Coppola	1001
Jim_Sterk	1	Jonathan_Edwards	1003
Jim_Sterk	1	Ken_Watanabe	1002
Joey_Harrington	1	Nick_Price	1001
John_Lynch	1	Michael_Sullivan	1001
John_Robbins	1	Tom_Foy	1001
John_Thune	1	Milan_Milutinovic	1001
John_Velazquez	1	Marco_Antonio_Barrera	1003
John_Velazquez	1	Tammy_Lynn_Michaels	1001
John_Wolf	2	Prince_Harry	1001
Jonathan_Byrd	1	Mike_Matheny	1001
Jonathan_Byrd	1	Sheikh_Ahmed_Yassin	1001
Jonathan_Horton	1	Lee_Ann_Terlaji	1001
Jorge_Alberto_Galindo	1	Roger_King	1001
Joseph_Biden	5	Mahdi_Al_Bassam	1001
Joseph_Biden	5	Tung_Chee-hwa	1004
Judy_Genshaft	1	Shane_Warne	1001
Jules_Asner	1	Robert_Beck	1001
Julien_Varlet	1	Scott_Dalton	1001
Kate_Burton	1	Martha_Stewart	1002
Kate_Richardson	1	Roman_Coppola	1001
Katie_Boone	1	Uthai_Pimchaichon	1001
Katie_Smith	1	Leland_Chapman	1001
Katrin_Susi	1	Luca_Cordero_di_Montezemolo	1001
Kay_Bailey_Hutchison	1	Theodore_Tweed_Roosevelt	1003
Kieran_Prendergast	1	Lachlan_Murdoch	1001
King_Abdullah_II	4	Robert_Hyatt	1001
Kirk_Ferentz	2	Milan_Milutinovic	1001
Lachlan_Murdoch	1	Mickey_Sherman	1001
Larry_Flynt	1	Phil_Cline	1001
Larry_Greene	1	Mike_Brey	1002
Laurence_Tribe	1	Uthai_Pimchaichon	1001
Lee_Ann_Terlaji	1	Roman_Coppola	1001
Lee_Yuan-tseh	1	Shafal_Mosed	1001
Lee_Yuan-tseh	1	Yuri_Malenchenko	1002
Leland_Chapman	1	Theodore_Tweed_Roosevelt	1001
Leslie_Moonves	2	Robert_Hyatt	1001
Lisa_Murkowski	1	Serge_Klarsfeld	1001
Magui_Serna	1	Maura_Tierney	1001
Mahdi_Al_Bassam	1	Marc-Andre_Fleury	1002
Mahdi_Al_Bassam	1	Mother_Teresa	1001
Malak_Habbak	1	Prince_Harry	1003
Manuel_Pellegrini	1	Rolf_Eckrodt	1001
Manuela_Montebrun	1	Martina_McBride	1002
Manuela_Montebrun	1	Steven_Seagal	1002
Marion_Fahnestock	1	Wen_Jiabao	1003
Mark_Hamister	1	Xiang_Xu	1001
Martha_Martinez_Flores	1	Mike_Brey	1002
Martha_Stewart	5	Victor_Kraatz	1001
Martin_Lawrence	1	Mickey_Sherman	1001
Martin_Lawrence	1	Penny_Lancaster	1001
Martin_McCauley	2	Steven_Seagal	1001
Martin_Verkerk	1	Steven_Seagal	1001
Martina_McBride	3	Peter_Schultz	1001
Masamori_Tokuyama	1	Regina_Ip	1001
Masamori_Tokuyama	1	Serge_Melac	1001
Matt_Doherty	2	Saoud_Al_Faisal	1001
Meghann_Shaughnessy	1	William_Perry	1001
Mehmet_Ali_Sahin	1	Peri_Gilpin	1001
Mehmet_Ali_Sahin	1	Raquel_Welch	1002
Michael_Capellas	1	Victor_Garber	1001
Mickey_Sherman	1	Roman_Coppola	1001
Mike_Brey	2	Nick_Markakis	1001
Mike_Johanns	1	Pascal_Lamy	1001
Mike_Matheny	1	Norm_Coleman	1005
Mohammad_Mustapha_Miro	1	Steve_Mariucci	1002
Mother_Teresa	1	Yekaterina_Guseva	1001
Nancy_Humbert	1	Park_Na-kyong	1001
Nanni_Moretti	1	Shigeru_Ishiba	1001
Natalia_Dmitrieva	1	Willie_Nelson	1001
Natalie_Juniardi	1	Uthai_Pimchaichon	1001
Nick_Price	1	Tab_Turner	1001
Norm_Coleman	4	Peri_Gilpin	1001
Norm_Coleman	7	Scott_McClellan	1005
Paddy_Torsney	1	Tung_Chee-hwa	1009
Park_Na-kyong	1	Vecdi_Gonul	1001
Patrick_Rafter	1	Peter_Care	1001
Pierre_Van_Hooijdonk	1	Scott_McClellan	1001
Regina_Ip	1	Rohman_al-Ghozi	1001
Renee_Zellweger	9	Yuri_Malenchenko	1002
Rolf_Eckrodt	2	Teresa_Heinz_Kerry	1001
Rubens_Barrichello	10	Stella_Tennant	1001
Saoud_Al_Faisal	1	Vecdi_Gonul	1001
Scott_Dalton	1	Zach_Safrin	1001
Scott_McClellan	2	Tom_Schnackenberg	1001
Todd_MacCulloch	1	Willie_Nelson	1001
Tom_Curley	1	Wanda_de_la_Jesus	1001
Troy_Jenkins	1	Walid_Al-Awadi	1001
William_Overlin	1	Yekaterina_Guseva	1001
Abdoulaye_Wade	1	1002
Abdoulaye_Wade	1	1003
Abdoulaye_Wade	2	1003
Adam_Sandler	1	1002
Adam_Sandler	1	1004
Adam_Sandler	2	1003
Aicha_El_Ouafi	1	1003
Aicha_El_Ouafi	2	1003
Akbar_Hashemi_Rafsanjani	1	1003
Akbar_Hashemi_Rafsanjani	2	1003
Al_Pacino	1	1002
Al_Pacino	1	1003
Alex_Barros	1	1002
Allyson_Felix	1	1003
Allyson_Felix	1	1004
Allyson_Felix	1	1005
Allyson_Felix	4	1005
Anastasia_Myskina	1	1002
Andy_Roddick	8	1012
Andy_Roddick	10	1015
Andy_Roddick	13	1015
Anna_Nicole_Smith	1	1002
Antonio_Palocci	1	1008
Antonio_Palocci	3	1006
Antonio_Palocci	4	1005
Antonio_Palocci	5	1007
Antonio_Palocci	6	1008
Arnoldo_Aleman	1	1003
Arnoldo_Aleman	3	1005
Ashton_Kutcher	1	1003
Ashton_Kutcher	2	1003
Augusto_Roa_Bastos	1	1002
Aung_San_Suu_Kyi	1	1002
Barry_Zito	1	1002
Bill_Graham	1	1009
Bill_Graham	3	1004
Bill_Graham	4	1006
Bill_Graham	5	1006
Bob_Dole	1	1003
Bruce_Weber	1	1002
Carlos_Mesa	1	1002
Carolyn_Dawn_Johnson	1	1002
Carolyn_Dawn_Johnson	2	1003
Celine_Dion	3	1008
Chakib_Khelil	1	1002
Chen_Shui-bian	2	1004
Chen_Shui-bian	3	1005
Christopher_Walken	1	1003
Christopher_Walken	1	1004
Claudia_Pechstein	1	1002
Claudia_Pechstein	1	1004
Claudia_Pechstein	3	1004
Claudia_Pechstein	3	1005
Claudia_Pechstein	4	1005
Clay_Aiken	2	1004
Clay_Aiken	3	1004
Clay_Aiken	3	1005
Colin_Powell	40	1071
Colin_Powell	49	1234
Colin_Powell	133	1170
Colin_Powell	182	1198
Cristina_Fernandez	1	1002
Daisy_Fuentes	2	1003
Damon_van_Dam	1	1002
Dan_Wheldon	1	1002
David_Coulthard	1	1002
David_Kelley	1	1002
Debra_Brown	1	1002
Dennis_Erickson	1	1002
Derek_Lowe	1	1002
Eddie_Sutton	1	1002
Edie_Falco	1	1002
Elijah_Wood	2	1003
Elizabeth_Hurley	1	1004
Elizabeth_Hurley	2	1005
Emily_Robison	1	1002
Ethan_Hawke	1	1004
Eunice_Barber	1	1002
Felix_Mantilla	1	1002
Fidel_Castro	1	1018
Fidel_Castro	3	1007
Fidel_Castro	5	1008
Fidel_Castro	8	1012
Fidel_Castro	11	1013
Francisco_Flores	1	1002
Francisco_Flores	1	1003
Frank_Dunham_Jr	1	1002
Franko_Simatovic	1	1002
Fred_Eckhard	1	1002
Fred_Eckhard	1	1003
Fred_Eckhard	2	1003
GL_Peiris	1	1002
GL_Peiris	1	1003
GL_Peiris	2	1003
GL_Peiris	2	1004
Garry_Kasparov	1	1002
Hassan_Nasrallah	1	1002
Heidi_Klum	1	1003
Heidi_Klum	1	1004
Heidi_Klum	2	1004
Heidi_Klum	3	1004
Heinz_Feldmann	1	1002
Heinz_Feldmann	2	1003
Iban_Mayo	1	1002
Imad_Moustapha	1	1002
Inam-ul-Haq	1	1002
James_Gandolfini	1	1003
James_Gandolfini	2	1003
Janet_Thorpe	1	1002
Jean-Pierre_Raffarin	1	1002
Jean-Pierre_Raffarin	1	1006
Jean-Pierre_Raffarin	3	1004
Jean-Pierre_Raffarin	3	1005
Jean-Pierre_Raffarin	4	1007
Jean-Pierre_Raffarin	5	1007
Jean-Pierre_Raffarin	6	1007
Jeffrey_Scott_Postell	1	1002
Jennifer_Capriati	2	1014
Jennifer_Capriati	7	1032
Jennifer_Capriati	33	1042
Job_Cohen	1	1002
John_McCormack	1	1002
John_Paul_II	1	1004
John_Paul_II	2	1005
John_Paul_II	2	1008
John_Paul_II	4	1009
John_Paul_II	10	1011
John_Ruiz	1	1002
John_Stallworth	1	1002
John_Stockton	2	1004
John_Travolta	2	1006
John_Travolta	3	1005
John_Travolta	5	1007
Jonathan_Mostow	1	1002
Jorge_Arce	1	1002
Joschka_Fischer	1	1010
Joschka_Fischer	6	1011
Joschka_Fischer	7	1011
Joschka_Fischer	11	1017
Joschka_Fischer	15	1016
Jose_Canseco	1	1003
Juan_Manuel_Marquez	1	1002
Juan_Manuel_Marquez	1	1003
Juan_Manuel_Marquez	2	1003
Juan_Valencia_Osorio	1	1002
Julie_Gerberding	9	1013
Julie_Gerberding	12	1015
Kate_Hudson	1	1004
Kate_Hudson	1	1008
Kate_Hudson	2	1003
Kate_Hudson	4	1009
Kate_Hudson	6	1007
Kemal_Dervis	1	1003
Kemal_Dervis	2	1003
Kenneth_Evans	1	1002
Kifah_Ajouri	1	1002
Larry_Lucchino	1	1002
Latrell_Sprewell	1	1002
Lech_Walesa	1	1002
Lee_Tae-sik	1	1002
Lisa_Marie_Presley	1	1003
Liza_Minnelli	2	1003
Liza_Minnelli	3	1004
Liza_Minnelli	3	1006
Liza_Minnelli	4	1005
Liza_Minnelli	5	1006
Liza_Minnelli	6	1007
Madonna	1	1004
Madonna	2	1003
Madonna	4	1005
Mariah_Carey	3	1006
Mary_Tyler_Moore	1	1002
Mathias_Reichhold	1	1002
Matt_Damon	1	1002
Matt_Damon	1	1003
Matt_Damon	2	1004
Matt_Damon	3	1004
Maureen_Fanning	1	1002
Melanie_Griffith	1	1002
Melanie_Griffith	1	1003
Melanie_Griffith	2	1003
Michael_Ballack	1	1002
Michael_Winterbottom	1	1003
Michael_Winterbottom	2	1003
Michelle_Collins	1	1002
Milo_Maestrecampo	1	1002
Mohamed_Benaissa	1	1002
Mohamed_ElBaradei	2	1004
Mohamed_ElBaradei	3	1008
Morgan_Freeman	1	1002
Muhammad_Ali	1	1003
Muhammad_Ali	1	1007
Muhammad_Ali	2	1005
Muhammad_Ali	6	1010
Muhammad_Ali	7	1009
Mukesh_Ambani	1	1002
Mukesh_Ambani	1	1003
Paris_Hilton	1	1002
Pat_Cox	1	1002
Paul_Burrell	3	1007
Paul_Burrell	5	1011
Paul_Burrell	8	1010
Paul_Wolfowitz	8	1010
Paula_Radcliffe	1	1002
Paula_Radcliffe	1	1003
Paula_Radcliffe	2	1003
Paula_Radcliffe	2	1004
Paula_Radcliffe	3	1004
Paula_Radcliffe	3	1005
Paula_Radcliffe	4	1005
Paulo_Cesar_Pinheiro	1	1002
Pedro_Solbes	1	1003
Pedro_Solbes	1	1004
Pedro_Solbes	2	1003
Pedro_Solbes	3	1004
Pete_Carroll	1	1002
Pete_Carroll	1	1003
Pete_Carroll	2	1003
Pete_Sampras	2	1012
Pete_Sampras	2	1013
Pete_Sampras	3	1015
Pete_Sampras	4	1020
Pete_Sampras	6	1007
Pete_Sampras	6	1008
Pete_Sampras	10	1013
Pete_Sampras	12	1015
Peter_Struck	1	1005
Peter_Struck	2	1005
Phil_Vassar	1	1002
Pierre_Boulanger	1	1002
Prince_Willem-Alexander	1	1002
Prince_Willem-Alexander	1	1003
Prince_Willem-Alexander	2	1003
Queen_Elizabeth_II	3	1007
Queen_Elizabeth_II	9	1012
Queen_Elizabeth_II	10	1011
Queen_Elizabeth_II	10	1012
Ray_Nagin	1	1002
Ricardo_Maduro	1	1002
Richard_Branson	1	1002
Richard_Virenque	1	1004
Richard_Virenque	1	1006
Richard_Virenque	1	1007
Richard_Virenque	2	1007
Richard_Virenque	2	1008
Rick_Carlisle	2	1004
Rick_Wagoner	1	1002
Robbie_Williams	1	1002
Robbie_Williams	1	1003
Roberto_Carlos	2	1003
Roberto_Carlos	2	1004
Roseanne_Barr	1	1002
Roseanne_Barr	2	1003
Ruben_Studdard	1	1002
Sammy_Sosa	1	1002
Sarah_Jessica_Parker	1	1003
Sarah_Jessica_Parker	2	1004
Sarah_Jessica_Parker	3	1004
Sharon_Davis	1	1002
Shaul_Mofaz	1	1002
Shaul_Mofaz	2	1003
Stan_Heath	1	1002
Svetlana_Koroleva	1	1002
Terrell_Suggs	1	1002
Tim_Henman	2	1012
Tim_Henman	8	1019
Tom_Daschle	7	1008
Tom_Daschle	15	1021
Tom_Daschle	15	1022
Tony_Curtis	1	1002
Valentino_Rossi	1	1002
Valentino_Rossi	2	1004
Valentino_Rossi	3	1006
Valentino_Rossi	4	1005
Valentino_Rossi	5	1006
Vanessa_Redgrave	1	1003
Vanessa_Redgrave	1	1004
Vanessa_Redgrave	2	1005
Vanessa_Redgrave	3	1004
Victoria_Clarke	1	1005
Vladimiro_Montesinos	1	1002
Vladimiro_Montesinos	1	1003
Vladimiro_Montesinos	2	1003
Wayne_Ferreira	1	1002
Wayne_Ferreira	1	1003
Wayne_Ferreira	1	1005
Wayne_Ferreira	2	1005
Wayne_Ferreira	3	1004
Will_Smith	1	1002
Yasser_Arafat	1	1006
Yasser_Arafat	1	1008
Yasser_Arafat	2	1003
Yasser_Arafat	2	1005
Yasser_Arafat	3	1004
Yasser_Arafat	3	1008
Yasser_Arafat	4	1005
Yasser_Arafat	5	1008
Yuri_Fedotov	1	1002
Zoran_Djindjic	1	1003
Zoran_Djindjic	1	1004
Aaron_Patterson	1	Frank_Bell	1001
Abdoulaye_Wade	4	Bruce_Weber	1002
Abner_Martinez	1	Carlos_Alberto	1001
Adam_Sandler	2	Matthew_Ouimet	1001
Adam_Sandler	3	Saeed_Anwar	1001
Adolfo_Aguilar_Zinser	3	Jaime_Pressly	1001
Agnelo_Queiroz	1	Aung_San_Suu_Kyi	1002
Agnelo_Queiroz	1	Dave_Barr	1001
Aicha_El_Ouafi	3	Michael_Lechner	1001
Akbar_Hashemi_Rafsanjani	1	Larry_Harris	1001
Al_Pacino	2	Charles_Cope	1001
Alex_Barros	1	Brandon_Jones	1001
Alex_Barros	2	Will_Smith	1002
Alex_Ferguson	1	Rainer_Gut	1001
Alex_Wallau	1	Shireen_Amir_Begum	1001
Alexandra_Jackson	1	Larry_Harris	1001
Alfonso_Portillo	1	Benito_Santiago	1001
Alfonso_Portillo	1	Faye_Alibocus	1001
Alfonso_Portillo	1	Fidel_Castro	1017
Ali_Abdullah_Saleh	1	Khalid_Qazi	1001
Allan_Houston	1	Andy_Garcia	1001
Allan_Houston	1	Heidi_Klum	1001
Allan_Houston	1	Thomas_Mesereau_Jr	1001
Ally_Sheedy	1	Hugh_Carey	1001
Ally_Sheedy	1	Myung_Yang	1001
Amanda_Marsh	1	Tony_Curtis	1002
Anastasia_Myskina	1	Raul_Gonzalez	1001
Anastasia_Myskina	3	Len_Jenoff	1002
Andrzej_Tyszkiewicz	1	Wes_Craven	1001
Andy_Griggs	1	Lech_Walesa	1002
Andy_Rooney	1	Jessica_Simpson	1001
Anna_Nicole_Smith	2	Marcus_Garrettson	1001
Antonio_Palocci	3	Liza_Minnelli	1001
Antonio_Palocci	5	JC_Chasez	1001
Antonio_Palocci	5	Jose_Woldenberg	1001
Antonio_Palocci	6	John_Geoghan	1001
Antonio_Palocci	8	Hans_Corell	1001
Arif_Mardin	1	Eduardo_Fischer	1001
Arnaud_Lagardere	1	Melanie_Griffith	1003
Ashton_Kutcher	2	Daniel_Barenboim	1001
Asif_Hanif	1	Robbie_Williams	1001
Asmaa_Assad	1	Barry_Hinson	1001
Aung_San_Suu_Kyi	1	Charla_Moye	1001
Azmi_Bishara	1	Sammy_Sosa	1002
Barry_Hinson	1	Nino_DAngelo	1001
Barry_Zito	2	Chris_Gratton	1001
Bill_Graham	8	Michelle_Hofland	1001
Bill_Graham	9	Jacqueline_Marris	1001
Bill_Readdy	1	Brendan_Gaughan	1001
Bill_Readdy	1	Jaymon_Crabb	1001
Bill_Readdy	1	Yasser_Arafat	1003
Billy_Rork	1	Eva_Mendes	1001
Billy_Rork	1	German_Khan	1001
Billy_Rork	1	Peter_Struck	1002
Bison_Dele	1	Brian_McIntyre	1001
Bob_Dole	2	Dai_Chul_Chyung	1001
Bob_Dole	2	John_Henry	1001
Bob_Dole	3	Chris_Gratton	1001
Bob_Dole	3	Hugh_Carey	1001
Bob_Geldof	1	Zoran_Djindjic	1002
